2025-05-15 12:27:08.355,LAQRA,"Process App Status: ACTIVE"
2025-05-15 12:27:08.363,TCP_CMD10H,"COMMAND 10H DATA ----------------------->>>>> : address 192.168.254.54 Reader Screen Number: 1F	data　section: 0000000000000000000000000000001F1F63FFFFFFFF000000FFFF000000000000FFFFFFFFFFFF000000FFFFFFFFFFFF000000000D0A00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 Timeout: 0000"
2025-05-15 12:27:08.364,BrightnessController,"Got message from the Broadcast of Brightness Controller with message: CHANGE_BRIGHTNESS_BY_DOOR_SIGNAL"
2025-05-15 12:27:08.365,TCP_PERIODIC,"Communicating to 192.168.254.54:51002 command 10 in Thread : Thread-19"
2025-05-15 12:27:08.379,TCP_PERIODIC,"successfully communicated with /192.168.254.54:51002"
2025-05-15 12:27:08.731,ABTControllerManager,"Main-Sub communicated via port 51104, cmd 16, data 3042000000000226"
2025-05-15 12:27:08.733,ABTControllerManager,"Main-Sub communicated via port 51104 command from Main Controller  メイン制御部⇒サブ制御部 0x10h with 系統番号： 550 データ部：3042000000000226"
2025-05-15 12:27:08.735,FirstDateCreator,"receivedTime is set at : 12:27:8"
2025-05-15 12:27:08.741,ABTControllerManager,"系統番号:  550 exists in master. Update UI and send command to サブ基盤 to save 系統番号"
2025-05-15 12:27:08.742,TCP_CMD10H,"COMMAND 10H DATA ----------------------->>>>> : address 192.168.254.52 Reader Screen Number: 1F	data　section: 0000000000000000000000000000001F1F281cFFFFFF000000FFFF000000000000FFFFFFFFFFFF000000FFFFFFFFFFFF000000000D0A00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 Timeout: 0000"
2025-05-15 12:27:08.742,ThreadRecovery,"the total process time finished in 13ms"
2025-05-15 12:27:08.743,TCP_PERIODIC,"Communicating to 192.168.254.52:51002 command 10 in Thread : Thread-10"
2025-05-15 12:27:08.747,TCP_CMD10H,"COMMAND 10H DATA ----------------------->>>>> : address 192.168.254.53 Reader Screen Number: 1F	data　section: 0000000000000000000000000000001F1F281cFFFFFF000000FFFF000000000000FFFFFFFFFFFF000000FFFFFFFFFFFF000000000D0A00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 Timeout: 0000"
2025-05-15 12:27:08.748,TCP_PERIODIC,"Communicating to 192.168.254.53:51002 command 10 in Thread : Thread-38"
2025-05-15 12:27:08.755,TCP_PERIODIC,"successfully communicated with /192.168.254.52:51002"
2025-05-15 12:27:08.760,TCP_CMD10H,"COMMAND 10H DATA ----------------------->>>>> : address 192.168.254.54 Reader Screen Number: 1F	data　section: 0000000000000000000000000000001F1F281cFFFFFF000000FFFF000000000000FFFFFFFFFFFF000000FFFFFFFFFFFF000000000D0A00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 Timeout: 0000"
2025-05-15 12:27:08.761,TCP_PERIODIC,"Communicating to 192.168.254.54:51002 command 10 in Thread : Thread-10"
