2025-05-15 04:45:22.630,LAQRA,"Process App Status: ACTIVE"
2025-05-15 04:45:22.638,BrightnessController,"Got message from the Broadcast of Brightness Controller with message: CHANGE_BRIGHTNESS_BY_DOOR_SIGNAL"
2025-05-15 04:45:22.639,TCP_CMD10H,"COMMAND 10H DATA ----------------------->>>>> : address 192.168.254.45 Reader Screen Number: 1F	data　section: 0000000000000000000000000000001F1F63FFFFFFFF000000FFFF000000000000FFFFFFFFFFFF000000FFFFFFFFFFFF000000000D0A00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 Timeout: 0000"
2025-05-15 04:45:22.640,TCP_PERIODIC,"Communicating to 192.168.254.45:51002 command 10 in Thread : Thread-17"
2025-05-15 04:45:22.654,TCP_PERIODIC,"successfully communicated with /192.168.254.45:51002"
2025-05-15 04:45:24.568,ABTControllerManager,"Main-Sub communicated via port 52102, cmd 1, data 1030410000FFFFFFFF000000000000000000"
2025-05-15 04:45:24.570,ABTControllerManager,"Main-Sub communicated via port 52102 command サブ制御部⇒メイン制御部 0x01h with ステータス：10   現在系統番号：-1   現在駒番号：0   エラーコード：0   運転台信号状態：運転台信号OFF   起動結果通知：起動成功   データ部：1030410000FFFFFFFF000000000000000000"
2025-05-15 04:45:24.571,ThreadRecovery,"the total process time finished in 6ms"
2025-05-15 04:45:24.669,ABTControllerManager,"Main-Sub communicated via port 52102, cmd 1, data 1030410000000007CF000000000000000000"
2025-05-15 04:45:24.671,ABTControllerManager,"Main-Sub communicated via port 52102 command サブ制御部⇒メイン制御部 0x01h with ステータス：10   現在系統番号：1999   現在駒番号：0   エラーコード：0   運転台信号状態：運転台信号OFF   起動結果通知：起動成功   データ部：1030410000000007CF000000000000000000"
2025-05-15 04:45:24.673,ThreadRecovery,"the total process time finished in 7ms"
2025-05-15 04:45:27.634,PAYMENT,"Send request to show door close screen"
2025-05-15 04:45:27.635,PAYMENT,"Send request to show door close screen"
2025-05-15 04:45:27.640,TCP_CMD10H,"COMMAND 10H DATA ----------------------->>>>> : address 192.168.254.45 Reader Screen Number: 1F	data　section: 0000000000000000000000000000001F1F63FFFFFFFF000000FFFF000000000000FFFFFFFFFFFF000000FFFFFFFFFFFF000000000D0A00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 Timeout: 0000"
2025-05-15 04:45:27.641,TCP_PERIODIC,"Communicating to 192.168.254.45:51002 command 10 in Thread : Thread-20"
2025-05-15 04:45:27.642,ReaderRequestController,"Send to reader with the command of screen number: 1F done   "
2025-05-15 04:45:27.647,TCP_CMD10H,"COMMAND 10H DATA ----------------------->>>>> : address 192.168.254.46 Reader Screen Number: 1F	data　section: 0000000000000000000000000000001F1F63FFFFFFFF000000FFFF000000000000FFFFFFFFFFFF000000FFFFFFFFFFFF000000000D0A00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 Timeout: 0000"
2025-05-15 04:45:27.647,ReaderRequestController,"Send to reader with the command of screen number: 1F done   "
2025-05-15 04:45:27.648,TCP_PERIODIC,"Communicating to 192.168.254.46:51002 command 10 in Thread : Thread-10"
2025-05-15 04:45:27.650,TCP_PERIODIC,"successfully communicated with /192.168.254.45:51002"
2025-05-15 04:45:27.656,TCP_PERIODIC,"successfully communicated with /192.168.254.46:51002"
2025-05-15 04:45:34.509,CONNECT_SERVER_SUB,"Server is having error due to timeout java.net.SocketTimeoutException: Poll timed out port 52102"
2025-05-15 05:55:52.847,BrightnessController,"Got message from the Broadcast of Brightness Controller with message: CHANGE_BRIGHTNESS_BY_DOOR_SIGNAL"
2025-05-15 05:55:52.847,ScreenControlManager,"外部入力1PIN：扉信号 is received with status true setting value: Hi"
2025-05-15 05:55:53.266,ReaderDoorRequestController,"request is ready to start with readerLocation: 0   doorStatus: 01"
