2025-05-26 05:37:09.858,LAQRA,"Process App Status: ACTIVE"
2025-05-26 05:37:09.864,TCP_CMD10H,"COMMAND 10H DATA ----------------------->>>>> : address 192.168.254.54 Reader Screen Number: 1F	data　section: 0000000000000000000000000000001F1F63FFFFFFFF000000FFFF000000000000FFFFFFFFFFFF000000FFFFFFFFFFFF000000000D0A00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 Timeout: 0000"
2025-05-26 05:37:09.864,BrightnessController,"Got message from the Broadcast of Brightness Controller with message: CHANGE_BRIGHTNESS_BY_DOOR_SIGNAL"
2025-05-26 05:37:09.865,TCP_PERIODIC,"Communicating to 192.168.254.54:51002 command 10 in Thread : Thread-44"
2025-05-26 05:37:09.882,TCP_PERIODIC,"successfully communicated with /192.168.254.54:51002"
2025-05-26 05:37:13.847,CONNECT_SERVER_SUB,"Server is having error due to timeout java.net.SocketTimeoutException: Poll timed out port 51104"
2025-05-26 05:37:14.861,PAYMENT,"Send request to show door close screen"
2025-05-26 05:37:14.863,PAYMENT,"Send request to show door close screen"
2025-05-26 05:37:14.864,PAYMENT,"Send request to show door close screen"
2025-05-26 05:37:14.873,TCP_CMD10H,"COMMAND 10H DATA ----------------------->>>>> : address 192.168.254.52 Reader Screen Number: 1F	data　section: 0000000000000000000000000000001F1F63FFFFFFFF000000FFFF000000000000FFFFFFFFFFFF000000FFFFFFFFFFFF000000000D0A00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 Timeout: 0000"
2025-05-26 05:37:14.874,TCP_PERIODIC,"Communicating to 192.168.254.52:51002 command 10 in Thread : Thread-49"
2025-05-26 05:37:14.874,ReaderRequestController,"Send to reader with the command of screen number: 1F done   "
2025-05-26 05:37:14.878,TCP_CMD10H,"COMMAND 10H DATA ----------------------->>>>> : address 192.168.254.53 Reader Screen Number: 1F	data　section: 0000000000000000000000000000001F1F63FFFFFFFF000000FFFF000000000000FFFFFFFFFFFF000000FFFFFFFFFFFF000000000D0A00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 Timeout: 0000"
2025-05-26 05:37:14.880,ReaderRequestController,"Send to reader with the command of screen number: 1F done   "
2025-05-26 05:37:14.883,TCP_PERIODIC,"Communicating to 192.168.254.53:51002 command 10 in Thread : Thread-25"
2025-05-26 05:37:14.884,TCP_CMD10H,"COMMAND 10H DATA ----------------------->>>>> : address 192.168.254.54 Reader Screen Number: 1F	data　section: 0000000000000000000000000000001F1F63FFFFFFFF000000FFFF000000000000FFFFFFFFFFFF000000FFFFFFFFFFFF000000000D0A00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 Timeout: 0000"
2025-05-26 05:37:14.885,TCP_PERIODIC,"Communicating to 192.168.254.54:51002 command 10 in Thread : Thread-50"
2025-05-26 05:37:14.886,ReaderRequestController,"Send to reader with the command of screen number: 1F done   "
2025-05-26 05:37:14.915,TCP_PERIODIC,"successfully communicated with /192.168.254.52:51002"
2025-05-26 05:37:14.928,TCP_PERIODIC,"successfully communicated with /192.168.254.53:51002"
2025-05-26 05:37:14.931,TCP_PERIODIC,"successfully communicated with /192.168.254.54:51002"
2025-05-26 05:37:18.305,BrightnessController,"Got message from the Broadcast of Brightness Controller with message: TOUCH_BY_USER"
2025-05-26 05:37:18.433,TCP_CMD10H,"COMMAND 10H DATA ----------------------->>>>> : address 192.168.254.54 Reader Screen Number: 1C	data　section: 0101000000000000000000000000001C1C6363FFFFFF000000FFFF000000000000FFFFFFFFFFFF000000FFFFFFFFFFFF0000000251528352815B836882F082A982B482B582C482AD82BE82B382A281420D0A000000000000000000000000000000000000000000000000000000000000000000000000 Timeout: 0000"
2025-05-26 05:37:18.434,TCP_PERIODIC,"Communicating to 192.168.254.54:51002 command 10 in Thread : Thread-29"
2025-05-26 05:37:18.435,ReaderDoorRequestController,"Door Status is CLOSE"
2025-05-26 05:37:18.435,ReaderDoorRequestController,"Door Handler is running with delay 10s"
2025-05-26 05:37:18.444,TCP_PERIODIC,"successfully communicated with /192.168.254.54:51002"
2025-05-26 05:37:28.473,PAYMENT,"Send request to show door close screen"
2025-05-26 05:37:28.484,TCP_CMD10H,"COMMAND 10H DATA ----------------------->>>>> : address 192.168.254.54 Reader Screen Number: 1F	data　section: 0000000000000000000000000000001F1F63FFFFFFFF000000FFFF000000000000FFFFFFFFFFFF000000FFFFFFFFFFFF000000000D0A00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 Timeout: 0000"
2025-05-26 05:37:28.485,TCP_PERIODIC,"Communicating to 192.168.254.54:51002 command 10 in Thread : Thread-20"
2025-05-26 05:37:28.485,ReaderRequestController,"Send to reader with the command of screen number: 1F done   "
2025-05-26 05:37:28.507,TCP_PERIODIC,"successfully communicated with /192.168.254.54:51002"
2025-05-26 05:37:34.127,CONNECT_SERVER_SUB,"Server is waiting for handshaking with client at port 51104"
2025-05-26 05:37:53.910,CONNECT_SERVER_SUB,"Server is having error due to timeout java.net.SocketTimeoutException: Poll timed out port 51104"
2025-05-26 05:38:11.144,CONNECT_SERVER_SUB,"Server is waiting for handshaking with client at port 51104"
2025-05-26 05:38:15.557,ABTControllerManager,"Main-Sub communicated via port 51104, cmd 16, data 30420000000007CF"
